(0,0)
(0,0)
(0,0)
(0,0)
(0,0)
(0,-0)
(0,-0)
(0,-0)
(0,-0)
(0,-0)
(0,2.376455756496396e-321)
(2.086156761105332e-314,0)
(0,0)
(0,0)
(0,0)
(0,0)
